product_id,category,sub_category,brand,product_title,Img_URL,short_description,long_description,price,currency,discount_percentage,stock_quantity,rating,review_count,variants,specifications,tags,reviews
TAB028,Electronics,Tablet,Lenovo,Tab Extreme,null,Ultra premium large tablet,"High-end specs with stunning 3K display.",89999,INR,10,10,4.6,45,"[{""color"":""Black""}]","{""processor"":""MediaTek Dimensity 9000"",""ram"":""16GB"",""storage"":""512GB"",""display"":""14.5 inch 3K OLED 120Hz""}","[""lenovo"",""extreme"",""premium""]","[{""rating"":5,""comment"":""Fantastic screen""},{""rating"":5,""comment"":""Very powerful""}]"
TAB029,Electronics,Tablet,Xiaomi,Pad 6S,null,Balanced mid-range tablet,"Good performance with modern features.",26999,INR,15,42,4.4,92,"[{""color"":""Blue""}]","{""processor"":""Snapdragon 8+ Gen 1"",""ram"":""8GB"",""storage"":""256GB"",""display"":""11 inch 2.8K 144Hz"",""battery"":""8840mAh""}","[""xiaomi"",""balanced""]","[{""rating"":4,""comment"":""Smooth experience""},{""rating"":4,""comment"":""Good value""}]"
TAB030,Electronics,Tablet,Samsung,Galaxy Tab S9 Plus,null,Large screen premium Android,"Excellent balance of size and performance.",74999,INR,10,20,4.7,82,"[{""color"":""Graphite""}]","{""processor"":""Snapdragon 8 Gen 2"",""ram"":""12GB"",""storage"":""256GB"",""display"":""12.4 inch Dynamic AMOLED 120Hz"",""battery"":""10090mAh""}","[""samsung"",""tab s"",""large""]","[{""rating"":5,""comment"":""Beautiful AMOLED""},{""rating"":5,""comment"":""Great multitasking""}]"
TAB031,Electronics,Tablet,Apple,iPad Mini 6,null,Compact and powerful,"Best small tablet for reading and portability.",44999,INR,8,25,4.6,67,"[{""color"":""Pink""}]","{""processor"":""A15 Bionic"",""ram"":""4GB"",""storage"":""64GB"",""display"":""8.3 inch Liquid Retina"",""battery"":""Up to 10 hours""}","[""apple"",""mini"",""compact""]","[{""rating"":5,""comment"":""Perfect for books""},{""rating"":4,""comment"":""Very portable""}]"
TAB032,Electronics,Tablet,Apple,iPad Air 7,null,Latest iPad Air with M3 chip,"Powerful next-gen Air with stunning display and performance.",67999,INR,8,20,4.8,134,"[{""color"":""Starlight"",""storage"":""128GB""}]","{""processor"":""Apple M3"",""ram"":""8GB"",""storage"":""128GB"",""display"":""11 inch Liquid Retina 120Hz"",""battery"":""Up to 10 hours""}","[""apple"",""ipad air"",""m3"",""latest""]","[{""rating"":5,""comment"":""Much faster than previous""},{""rating"":5,""comment"":""Perfect all-rounder""}]"
TAB033,Electronics,Tablet,Samsung,Galaxy Tab S10 Ultra,null,Flagship massive tablet,"Huge screen with top-tier specs and S Pen.",129999,INR,10,10,4.8,72,"[{""color"":""Moonstone Gray""}]","{""processor"":""Snapdragon 8 Gen 4"",""ram"":""16GB"",""storage"":""512GB"",""display"":""14.6 inch Dynamic AMOLED 120Hz"",""battery"":""11200mAh""}","[""samsung"",""ultra"",""flagship""]","[{""rating"":5,""comment"":""Best large tablet""},{""rating"":5,""comment"":""Cinema-like experience""}]"
TAB034,Electronics,Tablet,Lenovo,Tab P11 Gen 2,null,Versatile mid-range tablet,"Good performance with stylus support.",18999,INR,18,50,4.3,98,"[{""color"":""Gray""}]","{""processor"":""MediaTek Helio G90T"",""ram"":""6GB"",""storage"":""128GB"",""display"":""11.5 inch 2K"",""battery"":""7700mAh""}","[""lenovo"",""stylus"",""midrange""]","[{""rating"":4,""comment"":""Great for note-taking""},{""rating"":4,""comment"":""Good value""}]"
TAB035,Electronics,Tablet,Xiaomi,Pad 7 Max,null,Entertainment focused large tablet,"Big screen with powerful quad speakers.",39999,INR,15,28,4.4,85,"[{""color"":""Black""}]","{""processor"":""Snapdragon 8s Gen 3"",""ram"":""12GB"",""storage"":""256GB"",""display"":""14 inch 3K 144Hz"",""battery"":""12000mAh""}","[""xiaomi"",""large screen"",""entertainment""]","[{""rating"":5,""comment"":""Perfect for movies""},{""rating"":4,""comment"":""Loud and clear audio""}]"
TAB036,Electronics,Tablet,Apple,iPad Pro 11 M4,null,Compact pro powerhouse,"Thinnest and most powerful 11-inch tablet.",94999,INR,6,14,4.9,89,"[{""color"":""Space Black""}]","{""processor"":""Apple M4"",""ram"":""8GB"",""storage"":""256GB"",""display"":""11 inch Tandem OLED 120Hz""}","[""apple"",""pro"",""oled""]","[{""rating"":5,""comment"":""Extremely powerful""},{""rating"":5,""comment"":""Gorgeous display""}]"
TAB037,Electronics,Tablet,Samsung,Galaxy Tab A10,null,New budget large tablet,"Affordable with decent performance.",16999,INR,20,65,4.2,124,"[{""color"":""Silver""}]","{""processor"":""Snapdragon 695"",""ram"":""6GB"",""storage"":""128GB"",""display"":""10.1 inch FHD"",""battery"":""7000mAh""}","[""samsung"",""budget"",""a series""]","[{""rating"":4,""comment"":""Good for daily use""},{""rating"":4,""comment"":""Reliable""}]"
TAB038,Electronics,Tablet,Lenovo,Legion Tab,null,Gaming focused tablet,"High performance tablet for gaming and entertainment.",44999,INR,12,22,4.5,67,"[{""color"":""Black""}]","{""processor"":""Snapdragon 8+ Gen 1"",""ram"":""12GB"",""storage"":""256GB"",""display"":""11.5 inch 144Hz"",""battery"":""8600mAh""}","[""lenovo"",""gaming"",""legion""]","[{""rating"":5,""comment"":""Great for gaming""},{""rating"":4,""comment"":""Smooth 144Hz""}]"
TAB039,Electronics,Tablet,Xiaomi,Pad 6 Pro,null,Performance oriented tablet,"Fast charging and smooth display.",28999,INR,15,38,4.4,95,"[{""color"":""Gold""}]","{""processor"":""Snapdragon 8 Gen 1"",""ram"":""8GB"",""storage"":""256GB"",""display"":""11 inch 2.8K 144Hz"",""battery"":""8600mAh 67W""}","[""xiaomi"",""pro"",""performance""]","[{""rating"":5,""comment"":""Very fast charging""},{""rating"":4,""comment"":""Smooth experience""}]"
TAB040,Electronics,Tablet,Apple,iPad 10th Gen 2025,null,Updated entry-level iPad,"Improved chip and features.",35999,INR,10,45,4.5,108,"[{""color"":""Yellow""}]","{""processor"":""A16 Bionic"",""ram"":""6GB"",""storage"":""128GB"",""display"":""10.9 inch Liquid Retina""}","[""apple"",""entry level""]","[{""rating"":4,""comment"":""Great for beginners""},{""rating"":5,""comment"":""Smooth performance""}]"
TAB041,Electronics,Tablet,Samsung,Galaxy Tab S9 FE Plus,null,Large mid-range tablet,"Big screen with S Pen support.",42999,INR,12,25,4.5,76,"[{""color"":""Silver""}]","{""processor"":""Exynos 1380"",""ram"":""8GB"",""storage"":""128GB"",""display"":""12.4 inch"",""battery"":""10090mAh"",""s_pen"":""Included""}","[""samsung"",""fe plus"",""large""]","[{""rating"":5,""comment"":""Excellent battery""},{""rating"":4,""comment"":""Good for productivity""}]"
TAB042,Electronics,Tablet,Amazon,Fire HD 8 Plus,null,Compact budget tablet,"Lightweight and affordable for media.",7999,INR,25,85,4.1,167,"[{""color"":""Black""}]","{""processor"":""Quad-core"",""ram"":""3GB"",""storage"":""32GB"",""display"":""8 inch HD"",""battery"":""13 hours""}","[""amazon"",""budget"",""compact""]","[{""rating"":4,""comment"":""Perfect for reading""},{""rating"":4,""comment"":""Very cheap""}]"
TAB043,Electronics,Tablet,Lenovo,Tab Yoga,"null","Premium 2-in-1 tablet","Versatile tablet that converts to laptop mode.",49999,INR,10,18,4.6,54,"[{""color"":""Gray""}]","{""processor"":""Snapdragon 870"",""ram"":""8GB"",""storage"":""256GB"",""display"":""13 inch 2.5K OLED""}","[""lenovo"",""2-in-1"",""premium""]","[{""rating"":5,""comment"":""Very versatile""},{""rating"":4,""comment"":""Great keyboard support""}]"
TAB044,Electronics,Tablet,Xiaomi,Pad 7S,null,Ultra slim lightweight tablet,"Portable and stylish daily driver.",25999,INR,15,40,4.3,82,"[{""color"":""White""}]","{""processor"":""Dimensity 8300"",""ram"":""8GB"",""storage"":""128GB"",""display"":""11 inch 2.8K 120Hz"",""weight"":""480g""}","[""xiaomi"",""slim"",""lightweight""]","[{""rating"":4,""comment"":""Very light and portable""},{""rating"":4,""comment"":""Good performance""}]"
TAB045,Electronics,Tablet,Samsung,Galaxy Tab S10 Plus,null,Refined premium tablet,"Excellent build and display quality.",79999,INR,10,15,4.7,64,"[{""color"":""Graphite""}]","{""processor"":""Snapdragon 8 Gen 3"",""ram"":""12GB"",""storage"":""256GB"",""display"":""12.4 inch AMOLED 120Hz""}","[""samsung"",""tab s10"",""premium""]","[{""rating"":5,""comment"":""Stunning display""},{""rating"":5,""comment"":""Smooth multitasking""}]"
TAB046,Electronics,Tablet,Apple,iPad Mini 7 2025,null,Latest compact iPad,"More powerful mini tablet with modern features.",52999,INR,8,22,4.7,71,"[{""color"":""Space Gray""}]","{""processor"":""A17 Pro"",""ram"":""8GB"",""storage"":""128GB"",""display"":""8.3 inch Liquid Retina""}","[""apple"",""mini"",""compact""]","[{""rating"":5,""comment"":""Best small tablet""},{""rating"":4,""comment"":""Very handy""}]"
TAB047,Electronics,Tablet,Apple,iPad Pro 13 M4,null,Flagship large pro tablet,"Most powerful iPad with stunning Tandem OLED display.",149999,INR,5,8,4.9,65,"[{""color"":""Space Black"",""storage"":""512GB""}]","{""processor"":""Apple M4"",""ram"":""16GB"",""storage"":""512GB"",""display"":""13 inch Tandem OLED 120Hz"",""battery"":""Up to 10 hours""}","[""apple"",""ipad pro"",""ultimate"",""oled""]","[{""rating"":5,""comment"":""Beast of a tablet""},{""rating"":5,""comment"":""Display is next level""}]"
TAB048,Electronics,Tablet,Samsung,Galaxy Tab A9 Plus,null,Popular large budget tablet,"Great value with big screen and decent performance.",19999,INR,18,70,4.3,145,"[{""color"":""Navy""}]","{""processor"":""Snapdragon 695"",""ram"":""8GB"",""storage"":""128GB"",""display"":""11 inch 1920x1200"",""battery"":""7040mAh""}","[""samsung"",""budget"",""large screen""]","[{""rating"":4,""comment"":""Excellent for media""},{""rating"":4,""comment"":""Good battery life""}]"
TAB049,Electronics,Tablet,Lenovo,Tab P12 2025,null,Updated productivity tablet,"Modern design with improved performance and stylus support.",26999,INR,15,40,4.4,92,"[{""color"":""Storm Gray""}]","{""processor"":""MediaTek Dimensity 8300"",""ram"":""8GB"",""storage"":""256GB"",""display"":""12.7 inch 3K 120Hz"",""battery"":""10200mAh""}","[""lenovo"",""productivity"",""stylus""]","[{""rating"":5,""comment"":""Great for work and study""},{""rating"":4,""comment"":""Smooth display""}]"
TAB050,Electronics,Tablet,Xiaomi,Pad 7 Pro Max,null,High-end large tablet,"Premium specs with ultra-fast charging.",47999,INR,12,18,4.6,78,"[{""color"":""Black""}]","{""processor"":""Snapdragon 8 Gen 3"",""ram"":""16GB"",""storage"":""512GB"",""display"":""14 inch 3K 144Hz"",""battery"":""12000mAh 120W""}","[""xiaomi"",""pro max"",""premium"",""large""]","[{""rating"":5,""comment"":""Monster performance""},{""rating"":5,""comment"":""Insane charging speed""}]"
WATCH001,Electronics,Smartwatch,FitTech,FitWatch Pro 3,null,Advanced smartwatch with health tracking,"Feature-rich smartwatch with heart rate monitoring, GPS and fitness tracking.",12999,INR,10,45,4.3,178,"[{""color"":""Black"",""size"":""42mm""},{""color"":""Silver"",""size"":""46mm""}]","{""display"":""1.4 inch AMOLED"",""battery"":""7 days"",""sensors"":""Heart Rate, SpO2, GPS"",""water_resistance"":""5ATM"",""os"":""Wear OS""}","[""smartwatch"",""fitness"",""health tracking"",""GPS""]","[{""rating"":4,""comment"":""Accurate fitness tracking""},{""rating"":5,""comment"":""Battery life is excellent""}]"
WATCH002,Electronics,Smartwatch,Apple,Watch Ultra 2,null,Premium rugged smartwatch,"Advanced health tracking with titanium build and long battery life.",89999,INR,8,15,4.8,234,"[{""color"":""Titanium""}]","{""display"":""1.93 inch LTPO OLED"",""battery"":""36 hours"",""sensors"":""Heart Rate, ECG, Blood Oxygen, GPS"",""water_resistance"":""100m"",""os"":""watchOS""}","[""apple"",""ultra"",""premium"",""rugged""]","[{""rating"":5,""comment"":""Best smartwatch ever""},{""rating"":5,""comment"":""Extremely durable""}]"
WATCH003,Electronics,Smartwatch,Samsung,Galaxy Watch 7,null,Advanced health & fitness watch,"AI-powered health insights with sleek design.",28999,INR,12,32,4.6,189,"[{""color"":""Green"",""size"":""44mm""}]","{""display"":""1.5 inch AMOLED"",""battery"":""2 days"",""sensors"":""Heart Rate, SpO2, ECG, BioActive"",""water_resistance"":""5ATM"",""os"":""Wear OS""}","[""samsung"",""galaxy watch"",""ai"",""health""]","[{""rating"":5,""comment"":""Accurate health tracking""},{""rating"":4,""comment"":""Great display""}]"
WATCH004,Electronics,Smartwatch,Boat,Storm Plus,null,Best budget smartwatch,"Feature rich watch with long battery and calling.",2499,INR,20,120,4.2,312,"[{""color"":""Black""},{""color"":""Blue""}]","{""display"":""1.83 inch HD"",""battery"":""7 days"",""sensors"":""Heart Rate, SpO2"",""water_resistance"":""IP67"",""bluetooth_calling"":""Yes""}","[""boat"",""budget"",""calling""]","[{""rating"":4,""comment"":""Value for money""},{""rating"":4,""comment"":""Long battery""}]"
WATCH005,Electronics,Smartwatch,Xiaomi,Redmi Watch 4,null,Big display with long battery,"Affordable watch with premium features.",3499,INR,18,85,4.3,245,"[{""color"":""Black""}]","{""display"":""1.97 inch AMOLED"",""battery"":""18 days"",""sensors"":""Heart Rate, SpO2, GPS"",""water_resistance"":""5ATM""}","[""xiaomi"",""redmi"",""long battery""]","[{""rating"":5,""comment"":""Huge bright display""},{""rating"":4,""comment"":""Excellent battery life""}]"
WATCH006,Electronics,Smartwatch,Apple,Watch Series 10,null,Latest Apple Watch,"Thinnest and most advanced Apple Watch with sleep apnea detection.",44999,INR,10,28,4.7,198,"[{""color"":""Jet Black""}]","{""display"":""1.9 inch LTPO OLED"",""battery"":""18 hours"",""sensors"":""ECG, Temperature, Blood Oxygen"",""water_resistance"":""50m""}","[""apple"",""series 10"",""latest""]","[{""rating"":5,""comment"":""Very premium""},{""rating"":5,""comment"":""Best health features""}]"
WATCH007,Electronics,Smartwatch,Fire-Boltt,Invincible Plus,null,Feature loaded budget watch,"Large display with Bluetooth calling.",2199,INR,25,150,4.1,289,"[{""color"":""Black""}]","{""display"":""1.96 inch AMOLED"",""battery"":""7 days"",""sensors"":""Heart Rate, SpO2"",""water_resistance"":""IP67"",""bluetooth_calling"":""Yes""}","[""fire-boltt"",""budget"",""calling""]","[{""rating"":4,""comment"":""Good features""},{""rating"":4,""comment"":""Affordable""}]"
WATCH008,Electronics,Smartwatch,Samsung,Galaxy Watch FE,null,Fan edition smartwatch,"Balanced performance and health tracking.",21999,INR,15,35,4.4,134,"[{""color"":""Black""}]","{""display"":""1.5 inch AMOLED"",""battery"":""2 days"",""sensors"":""BioActive, GPS"",""water_resistance"":""5ATM""}","[""samsung"",""fe"",""value""]","[{""rating"":4,""comment"":""Great for daily use""},{""rating"":4,""comment"":""Accurate tracking""}]"
WATCH009,Electronics,Smartwatch,Noise,ColorFit Pro 5,null,Stylish mid-range smartwatch,"Vibrant display with good health features.",3299,INR,20,95,4.3,178,"[{""color"":""Rose Gold""}]","{""display"":""1.85 inch AMOLED"",""battery"":""10 days"",""sensors"":""Heart Rate, SpO2"",""water_resistance"":""IP68""}","[""noise"",""midrange"",""stylish""]","[{""rating"":4,""comment"":""Beautiful display""},{""rating"":4,""comment"":""Good battery""}]"
WATCH010,Electronics,Smartwatch,Garmin,Forerunner 265,null,Advanced running & fitness watch,"Premium sports watch with excellent GPS accuracy.",42999,INR,10,18,4.7,87,"[{""color"":""Black""}]","{""display"":""1.3 inch AMOLED"",""battery"":""13 days"",""sensors"":""GPS, Heart Rate, Pulse Ox"",""water_resistance"":""5ATM""}","[""garmin"",""fitness"",""sports""]","[{""rating"":5,""comment"":""Best for running""},{""rating"":5,""comment"":""Accurate GPS""}]"
WATCH011,Electronics,Smartwatch,Boat,Wave Sigma,null,Large display calling watch,"Affordable watch with modern design.",1899,INR,22,110,4.2,203,"[{""color"":""Blue""}]","{""display"":""2.01 inch HD"",""battery"":""7 days"",""sensors"":""Heart Rate, SpO2"",""water_resistance"":""IP67""}","[""boat"",""budget"",""large display""]","[{""rating"":4,""comment"":""Big clear screen""},{""rating"":4,""comment"":""Value for money""}]"
WATCH012,Electronics,Smartwatch,Apple,Watch SE 2,null,Best value Apple Watch,"Great performance at lower price.",28999,INR,12,40,4.6,156,"[{""color"":""Starlight""}]","{""display"":""1.57 inch Retina"",""battery"":""18 hours"",""sensors"":""Heart Rate, Fall Detection"",""water_resistance"":""50m""}","[""apple"",""se"",""value""]","[{""rating"":5,""comment"":""Perfect entry Apple Watch""},{""rating"":4,""comment"":""Smooth performance""}]"
WATCH013,Electronics,Smartwatch,Xiaomi,Smart Band 9 Pro,null,Advanced fitness band watch,"Lightweight with good tracking.",3999,INR,18,75,4.4,198,"[{""color"":""Black""}]","{""display"":""1.74 inch AMOLED"",""battery"":""14 days"",""sensors"":""Heart Rate, SpO2, GPS""}","[""xiaomi"",""band"",""fitness""]","[{""rating"":4,""comment"":""Light and comfortable""},{""rating"":5,""comment"":""Long battery""}]"
WATCH014,Electronics,Smartwatch,Samsung,Galaxy Watch 6 Classic,null,Premium rotating bezel watch,"Elegant design with excellent build quality.",32999,INR,15,22,4.6,112,"[{""color"":""Black""}]","{""display"":""1.47 inch AMOLED"",""battery"":""2 days"",""sensors"":""BioActive Sensor"",""water_resistance"":""5ATM""}","[""samsung"",""classic"",""premium""]","[{""rating"":5,""comment"":""Rotating bezel is awesome""},{""rating"":4,""comment"":""Looks very premium""}]"
WATCH015,Electronics,Smartwatch,Fire-Boltt,Phantom,null,AMOLED display smartwatch,"Stylish watch with good health tracking.",2799,INR,20,90,4.3,167,"[{""color"":""Black""}]","{""display"":""1.39 inch AMOLED"",""battery"":""5 days"",""sensors"":""Heart Rate, SpO2""}","[""fire-boltt"",""amoled""]","[{""rating"":4,""comment"":""Vibrant AMOLED""},{""rating"":4,""comment"":""Good looking watch""}]"
WATCH016,Electronics,Smartwatch,Garmin,Venu 3,null,Health & wellness focused,"Beautiful AMOLED display with advanced health metrics.",54999,INR,10,14,4.7,78,"[{""color"":""Black""}]","{""display"":""1.4 inch AMOLED"",""battery"":""14 days"",""sensors"":""HRV, Sleep Coach, GPS""}","[""garmin"",""wellness"",""premium""]","[{""rating"":5,""comment"":""Best sleep tracking""},{""rating"":5,""comment"":""Very accurate""}]"
WATCH017,Electronics,Smartwatch,Apple,Watch Series 9,null,Popular Apple Watch,"Excellent health tracking and smooth performance.",39999,INR,10,35,4.7,178,"[{""color"":""Midnight""}]","{""display"":""1.9 inch LTPO OLED"",""battery"":""18 hours"",""sensors"":""ECG, Blood Oxygen, Temperature"",""water_resistance"":""50m""}","[""apple"",""series 9"",""popular""]","[{""rating"":5,""comment"":""Very reliable""},{""rating"":4,""comment"":""Great ecosystem""}]"
